Name,Age,Area,Job,Interest,Email,Phone_number,Sex
a379,31,경기도,데이터 사이언티스트,딥러닝,a379naver.com,34793905260,여
a380,23,강원도,대학생,정보보안,a380google.com,41794382274,남
a381,25,충청남도,앱개발자,머신러닝,a381naver.com,66744435651,남
a382,19,전라남도,정보보안가,머신러닝,a382google.com,16391604935,남
a383,20,경상북도,웹개발자,서버개발,a383google.com,68176594109,남
a384,15,충청북도,대학생,딥러닝,a384google.com,66493990167,남
a385,19,경기도,앱개발자,딥러닝,a385google.com,71353601536,여
a386,21,충청북도,대학생,딥러닝,a386daum.net,44078611943,남
a387,21,서울특별시,데이터 사이언티스트,앱개발,a387daum.net,36049458111,남
a388,18,강원도,앱개발자,머신러닝,a388daum.net,45485793813,남
a389,25,충청북도,정보보안가,앱개발,a389daum.net,93343081750,여
a390,18,충청북도,머신러닝 엔지니어,정보보안,a390google.com,55689432387,여
a391,32,충청남도,데이터 사이언티스트,머신러닝,a391naver.com,83122466605,남
a392,30,경상남도,데이터 사이언티스트,앱개발,a392daum.net,55880830734,남
a393,16,강원도,머신러닝 엔지니어,웹개발,a393naver.com,45055816139,남
a394,26,경상북도,앱개발자,서버개발,a394google.com,48630308482,남
a395,17,전라북도,대학생,웹개발,a395daum.net,60196257540,여
a396,32,전라북도,정보보안가,딥러닝,a396naver.com,82612801519,남
a397,24,전라북도,데이터 사이언티스트,정보보안,a397naver.com,76360926941,여
a398,15,전라남도,데이터 사이언티스트,정보보안,a398google.com,83893962987,여
a399,22,전라남도,대학생,웹개발,a399naver.com,87110905077,남
a400,28,경상북도,대학생,서버개발,a400daum.net,88413789713,남
a401,34,충청북도,대학생,웹개발,a401daum.net,63134678734,남
a402,24,전라남도,앱개발자,정보보안,a402naver.com,12563641006,남
a403,21,경상북도,앱개발자,서버개발,a403daum.net,74983159107,남
a404,29,경상남도,정보보안가,머신러닝,a404google.com,33999189756,여
a405,32,전라남도,앱개발자,딥러닝,a405google.com,33369534651,여
a406,27,강원도,데이터 사이언티스트,머신러닝,a406daum.net,13514675289,남
a407,34,강원도,앱개발자,앱개발,a407google.com,53700718590,남
a408,19,경상북도,데이터 사이언티스트,서버개발,a408daum.net,68365991865,여
a409,15,제주특별자치도,정보보안가,머신러닝,a409daum.net,89800584773,남
a410,23,경상북도,앱개발자,정보보안,a410naver.com,56632495554,여
a411,22,충청북도,앱개발자,웹개발,a411daum.net,33348185127,남
a412,27,전라북도,앱개발자,웹개발,a412daum.net,72501778373,남
a413,23,전라북도,데이터 사이언티스트,정보보안,a413naver.com,56557854560,남
a414,19,경상북도,머신러닝 엔지니어,머신러닝,a414google.com,83109545236,남
a415,17,충청남도,대학생,머신러닝,a415daum.net,28605223924,여
a416,25,전라북도,대학생,서버개발,a416google.com,63917974749,남
a417,17,경상북도,웹개발자,딥러닝,a417daum.net,89409708410,여
a418,33,강원도,머신러닝 엔지니어,머신러닝,a418daum.net,12463872288,남
a419,28,경기도,앱개발자,서버개발,a419naver.com,24127614223,남
a420,23,전라남도,머신러닝 엔지니어,딥러닝,a420naver.com,69907207708,남
a421,20,경상북도,머신러닝 엔지니어,머신러닝,a421google.com,37695446366,여
a422,26,경상북도,웹개발자,서버개발,a422google.com,68236235911,남
a423,28,충청북도,머신러닝 엔지니어,딥러닝,a423naver.com,61422600260,남
a424,21,강원도,데이터 사이언티스트,딥러닝,a424naver.com,28987937818,남
a425,27,경상남도,대학생,서버개발,a425naver.com,29405920939,여
a426,28,경상남도,데이터 사이언티스트,앱개발,a426naver.com,96993556610,남
a427,34,강원도,웹개발자,앱개발,a427naver.com,43297812375,여
a428,35,제주특별자치도,정보보안가,정보보안,a428naver.com,47576245250,남
a429,34,경상북도,대학생,웹개발,a429google.com,51166422094,여
a430,17,전라북도,정보보안가,머신러닝,a430naver.com,31946569966,남
a431,17,제주특별자치도,앱개발자,서버개발,a431naver.com,31420049525,여
a432,26,강원도,머신러닝 엔지니어,머신러닝,a432google.com,62134503538,여
a433,28,제주특별자치도,머신러닝 엔지니어,웹개발,a433naver.com,64787464113,남
a434,22,충청남도,데이터 사이언티스트,앱개발,a434google.com,49782468600,여
a435,33,서울특별시,웹개발자,웹개발,a435daum.net,55546766713,여
a436,24,경상남도,웹개발자,웹개발,a436daum.net,47136845392,여
a437,21,제주특별자치도,정보보안가,머신러닝,a437google.com,34115351630,남
a438,28,충청남도,데이터 사이언티스트,딥러닝,a438google.com,21021129547,남
a439,27,강원도,웹개발자,딥러닝,a439naver.com,64046613174,여
a440,21,제주특별자치도,앱개발자,웹개발,a440naver.com,80136651088,여
a441,34,제주특별자치도,대학생,정보보안,a441daum.net,38757463538,여
a442,35,충청북도,웹개발자,딥러닝,a442naver.com,83633934082,남
a443,21,충청남도,웹개발자,서버개발,a443google.com,36746599126,남
a444,24,충청남도,머신러닝 엔지니어,앱개발,a444naver.com,97688979786,여
a445,18,전라남도,머신러닝 엔지니어,딥러닝,a445daum.net,92403373277,남
a446,27,충청남도,머신러닝 엔지니어,정보보안,a446google.com,51272658707,여
a447,17,서울특별시,데이터 사이언티스트,웹개발,a447naver.com,27425133895,여
a448,34,서울특별시,데이터 사이언티스트,딥러닝,a448daum.net,26078391819,여
a449,22,전라북도,대학생,딥러닝,a449naver.com,60556014030,여
a450,24,강원도,앱개발자,딥러닝,a450naver.com,75559214783,남
a451,16,경상남도,정보보안가,정보보안,a451naver.com,83237347966,여
a452,18,경상북도,정보보안가,머신러닝,a452naver.com,81302858018,여
a453,26,경상북도,머신러닝 엔지니어,서버개발,a453google.com,70251698779,여
a454,30,경상남도,정보보안가,앱개발,a454google.com,15810008974,여
a455,19,강원도,대학생,웹개발,a455daum.net,32015861295,여
a456,33,충청남도,대학생,앱개발,a456daum.net,33313700382,여
a457,18,제주특별자치도,정보보안가,머신러닝,a457google.com,30732027118,남
a458,28,서울특별시,앱개발자,머신러닝,a458google.com,69508503746,여
a459,18,서울특별시,대학생,정보보안,a459naver.com,62100365903,여
a460,34,서울특별시,앱개발자,머신러닝,a460naver.com,15973578216,여
a461,25,강원도,머신러닝 엔지니어,정보보안,a461google.com,38125013168,남
a462,27,제주특별자치도,머신러닝 엔지니어,웹개발,a462naver.com,12617989627,남
a463,17,강원도,머신러닝 엔지니어,딥러닝,a463naver.com,57760241462,남
a464,35,서울특별시,앱개발자,웹개발,a464daum.net,42810290235,여
a465,21,경기도,웹개발자,정보보안,a465daum.net,94748581286,여
a466,16,서울특별시,앱개발자,웹개발,a466google.com,59474642967,남
a467,18,제주특별자치도,웹개발자,머신러닝,a467naver.com,86486672554,여
a468,29,강원도,데이터 사이언티스트,웹개발,a468naver.com,75305777195,여
a469,28,강원도,웹개발자,정보보안,a469google.com,47828679795,남
a470,32,경상북도,앱개발자,딥러닝,a470naver.com,38250032778,여
a471,30,전라북도,웹개발자,웹개발,a471daum.net,66261796922,여
a472,31,충청남도,정보보안가,정보보안,a472naver.com,13254679671,여
a473,25,강원도,정보보안가,딥러닝,a473daum.net,86166275075,남
a474,25,충청남도,대학생,머신러닝,a474daum.net,59439424681,여
a475,28,제주특별자치도,머신러닝 엔지니어,머신러닝,a475naver.com,65545022914,여
a476,33,충청북도,앱개발자,웹개발,a476daum.net,68324789560,여
a477,17,경상남도,머신러닝 엔지니어,정보보안,a477daum.net,32599459325,남
a478,31,제주특별자치도,웹개발자,웹개발,a478naver.com,21949842705,여
a479,33,충청북도,대학생,정보보안,a479google.com,82265264067,여
a480,26,경상북도,머신러닝 엔지니어,딥러닝,a480google.com,95468509997,남
a481,27,제주특별자치도,대학생,정보보안,a481naver.com,97311258399,여
a482,33,제주특별자치도,대학생,웹개발,a482naver.com,57602228313,여
a483,29,전라북도,머신러닝 엔지니어,머신러닝,a483google.com,25209425245,남
a484,16,강원도,정보보안가,서버개발,a484naver.com,59254817322,남
a485,24,경상북도,머신러닝 엔지니어,서버개발,a485naver.com,96727957276,남
a486,32,전라남도,데이터 사이언티스트,앱개발,a486google.com,98966094561,남
a487,28,강원도,앱개발자,서버개발,a487naver.com,83442616126,남
a488,20,제주특별자치도,데이터 사이언티스트,머신러닝,a488google.com,17613911119,여
a489,25,충청남도,웹개발자,딥러닝,a489google.com,41429755815,여
a490,15,충청북도,데이터 사이언티스트,웹개발,a490daum.net,16698386384,여
a491,26,경상남도,정보보안가,머신러닝,a491google.com,55119016557,남
a492,21,충청북도,대학생,웹개발,a492naver.com,20932565323,남
a493,20,서울특별시,대학생,딥러닝,a493daum.net,58478483596,남
a494,35,경상남도,웹개발자,웹개발,a494naver.com,92918067416,여
a495,34,경상남도,앱개발자,딥러닝,a495naver.com,28254525844,남
a496,23,충청남도,머신러닝 엔지니어,머신러닝,a496naver.com,83917358763,여
a497,21,서울특별시,데이터 사이언티스트,정보보안,a497daum.net,37567757666,남
a498,20,서울특별시,앱개발자,서버개발,a498google.com,27835291816,여
a499,31,서울특별시,정보보안가,앱개발,a499google.com,83957466912,여
a500,35,충청북도,머신러닝 엔지니어,딥러닝,a500naver.com,99160099573,여
a501,21,경상북도,대학생,앱개발,a501daum.net,40649981970,남
a502,16,경상남도,데이터 사이언티스트,머신러닝,a502naver.com,18968589862,남
a503,26,서울특별시,앱개발자,딥러닝,a503daum.net,16020260033,여
a504,34,경기도,정보보안가,정보보안,a504daum.net,42757501635,여
a505,21,전라남도,정보보안가,머신러닝,a505naver.com,32172005555,여
a506,34,충청남도,대학생,딥러닝,a506daum.net,91020357312,여
a507,21,제주특별자치도,앱개발자,앱개발,a507daum.net,86977340029,여
a508,21,전라남도,정보보안가,머신러닝,a508google.com,55650003424,여
a509,24,충청북도,웹개발자,서버개발,a509naver.com,12268481351,남
a510,17,경상남도,웹개발자,정보보안,a510daum.net,88216806362,여
a511,16,제주특별자치도,데이터 사이언티스트,머신러닝,a511naver.com,73064735378,남
a512,30,서울특별시,데이터 사이언티스트,정보보안,a512google.com,17984778033,여
a513,15,경기도,정보보안가,딥러닝,a513daum.net,72093714897,남
a514,24,충청남도,데이터 사이언티스트,정보보안,a514naver.com,79798293859,여
a515,25,전라남도,대학생,정보보안,a515daum.net,55601850016,여
a516,25,경기도,데이터 사이언티스트,앱개발,a516naver.com,32058647173,남
a517,18,서울특별시,데이터 사이언티스트,서버개발,a517google.com,69918721209,여
a518,32,충청남도,데이터 사이언티스트,머신러닝,a518google.com,40367576510,여
a519,19,경상북도,대학생,앱개발,a519naver.com,55506156829,여
a520,24,전라남도,대학생,서버개발,a520naver.com,85593698738,남
a521,17,경상남도,앱개발자,웹개발,a521google.com,95501425573,남
a522,23,경상북도,앱개발자,정보보안,a522google.com,86852466325,여
a523,34,충청북도,데이터 사이언티스트,서버개발,a523daum.net,58528834806,여
a524,23,경상남도,앱개발자,웹개발,a524daum.net,96981937442,남
a525,25,제주특별자치도,머신러닝 엔지니어,머신러닝,a525google.com,14753896905,남
a526,21,경기도,웹개발자,서버개발,a526naver.com,14223736133,남
a527,18,전라남도,대학생,머신러닝,a527naver.com,26576239054,남
a528,29,제주특별자치도,앱개발자,웹개발,a528naver.com,72154945384,남
a529,27,제주특별자치도,데이터 사이언티스트,서버개발,a529naver.com,11756849570,여
a530,19,경기도,대학생,웹개발,a530naver.com,86186891005,여
a531,24,충청남도,머신러닝 엔지니어,서버개발,a531daum.net,72087244253,남
a532,19,충청남도,웹개발자,서버개발,a532naver.com,47124682341,여
a533,34,경상북도,정보보안가,웹개발,a533naver.com,52313179069,여
a534,28,경상남도,앱개발자,앱개발,a534naver.com,91077914549,여
a535,22,전라남도,앱개발자,서버개발,a535google.com,96206713098,여
a536,18,전라남도,데이터 사이언티스트,웹개발,a536google.com,42371042529,남
a537,16,제주특별자치도,대학생,머신러닝,a537daum.net,76735804549,남
a538,17,서울특별시,데이터 사이언티스트,머신러닝,a538google.com,33933377781,남
a539,29,강원도,웹개발자,앱개발,a539naver.com,96208655125,여
a540,34,강원도,정보보안가,서버개발,a540google.com,32519518852,여
a541,16,제주특별자치도,웹개발자,서버개발,a541naver.com,95657180005,남
a542,22,경상북도,머신러닝 엔지니어,웹개발,a542daum.net,13690418638,남
a543,21,강원도,앱개발자,서버개발,a543daum.net,36285213962,남
a544,18,강원도,앱개발자,딥러닝,a544naver.com,24773533779,남
a545,32,전라남도,앱개발자,딥러닝,a545google.com,98666280530,여
a546,26,경상남도,머신러닝 엔지니어,앱개발,a546naver.com,16403977006,남
a547,18,서울특별시,웹개발자,머신러닝,a547naver.com,81329451386,여
a548,32,제주특별자치도,앱개발자,웹개발,a548google.com,54341812118,남
a549,34,충청북도,대학생,웹개발,a549google.com,43454858968,남
a550,23,경상남도,데이터 사이언티스트,딥러닝,a550google.com,75550121517,여
a551,23,경상남도,대학생,앱개발,a551naver.com,49635905092,여
a552,29,경상북도,데이터 사이언티스트,딥러닝,a552google.com,84289218697,남
a553,18,전라남도,머신러닝 엔지니어,딥러닝,a553daum.net,24918855282,여
a554,21,서울특별시,웹개발자,머신러닝,a554google.com,40308364373,남
a555,34,충청북도,웹개발자,웹개발,a555daum.net,90542761718,남
a556,31,경상남도,앱개발자,정보보안,a556daum.net,13898868976,남
a557,16,경상북도,정보보안가,정보보안,a557naver.com,73505537628,남
